S1-time		S2-time			IAT-S2			Delay-S2		S1-chksum				S2-chksum
20:21:38.774	20:21:38.803	0:00:00.001000	0:00:00.029000	['tcp_csum:5dd7']		['tcp_csum:5dd7']
20:21:38.774	20:21:38.804	0:00:00.001000	0:00:00.030000	['tcp_csum:bca']		['tcp_csum:bca']
20:21:38.775	20:21:38.805	0:00:00.001000	0:00:00.030000	['tcp_csum:ea05']		['tcp_csum:ea05']
20:21:38.775	20:21:38.807	0:00:00.002000	0:00:00.032000	['tcp_csum:f93c']		['tcp_csum:f93c']
20:21:38.776	20:21:38.808	0:00:00.001000	0:00:00.032000	['tcp_csum:dea0']		['tcp_csum:dea0']
20:21:38.776	20:21:38.809	0:00:00.001000	0:00:00.033000	['tcp_csum:2b09']		['tcp_csum:2b09']
20:21:38.778	20:21:38.810	0:00:00.001000	0:00:00.032000	['tcp_csum:12e0']		['tcp_csum:12e0']
20:21:38.778	20:21:38.811	0:00:00.001000	0:00:00.033000	['tcp_csum:7e1d']		['tcp_csum:7e1d']
20:21:38.779	20:21:38.812	0:00:00.001000	0:00:00.033000	['tcp_csum:47c']		['tcp_csum:47c']
20:21:38.779	20:21:38.814	0:00:00.002000	0:00:00.035000	['tcp_csum:54f5']		['tcp_csum:54f5']
20:21:38.780	20:21:38.815	0:00:00.001000	0:00:00.035000	['tcp_csum:6c71']		['tcp_csum:6c71']
20:21:38.780	20:21:38.816	0:00:00.001000	0:00:00.036000	['tcp_csum:72cc']		['tcp_csum:72cc']
20:21:38.781	20:21:38.817	0:00:00.001000	0:00:00.036000	['tcp_csum:25bc']		['tcp_csum:25bc']
20:21:38.781	20:21:38.818	0:00:00.001000	0:00:00.037000	['tcp_csum:7ee9']		['tcp_csum:7ee9']
20:21:38.783	20:21:38.820	0:00:00.002000	0:00:00.037000	['tcp_csum:e97']		['tcp_csum:e97']
20:21:38.783	20:21:38.821	0:00:00.001000	0:00:00.038000	['tcp_csum:bc88']		['tcp_csum:bc88']
20:21:38.784	20:21:38.822	0:00:00.001000	0:00:00.038000	['tcp_csum:9ac4']		['tcp_csum:9ac4']
20:21:38.784	20:21:38.823	0:00:00.001000	0:00:00.039000	['tcp_csum:a9fa']		['tcp_csum:a9fa']
20:21:38.785	20:21:38.824	0:00:00.001000	0:00:00.039000	['tcp_csum:8f5e']		['tcp_csum:8f5e']
20:21:38.785	20:21:38.826	0:00:00.002000	0:00:00.041000	['tcp_csum:dbc6']		['tcp_csum:dbc6']
20:21:38.786	20:21:38.827	0:00:00.001000	0:00:00.041000	['tcp_csum:c39d']		['tcp_csum:c39d']
20:21:38.786	20:21:38.828	0:00:00.001000	0:00:00.042000	['tcp_csum:2edc']		['tcp_csum:2edc']
20:21:38.787	20:21:38.829	0:00:00.001000	0:00:00.042000	['tcp_csum:b53a']		['tcp_csum:b53a']
20:21:38.787	20:21:38.831	0:00:00.002000	0:00:00.044000	['tcp_csum:5b5']		['tcp_csum:5b5']
20:21:38.788	20:21:38.832	0:00:00.001000	0:00:00.044000	['tcp_csum:1d39']		['tcp_csum:1d39']
20:21:38.788	20:21:38.833	0:00:00.001000	0:00:00.045000	['tcp_csum:5079']		['tcp_csum:5079']
20:21:38.808	20:21:38.834	0:00:00.001000	0:00:00.026000	['tcp_csum:efa']		['tcp_csum:efa']
20:21:38.808	20:21:38.835	0:00:00.001000	0:00:00.027000	['tcp_csum:d1a8']		['tcp_csum:d1a8']
20:21:38.808	20:21:38.837	0:00:00.002000	0:00:00.029000	['tcp_csum:f7b4']		['tcp_csum:f7b4']
20:21:38.808	20:21:38.838	0:00:00.001000	0:00:00.030000	['tcp_csum:e5ae']		['tcp_csum:e5ae']
20:21:38.809	20:21:38.839	0:00:00.001000	0:00:00.030000	['tcp_csum:a62b']		['tcp_csum:a62b']
20:21:38.809	20:21:38.840	0:00:00.001000	0:00:00.031000	['tcp_csum:589a']		['tcp_csum:589a']
20:21:38.810	20:21:38.841	0:00:00.001000	0:00:00.031000	['tcp_csum:764']		['tcp_csum:764']
20:21:38.810	20:21:38.843	0:00:00.002000	0:00:00.033000	['tcp_csum:4ff2']		['tcp_csum:4ff2']
20:21:38.811	20:21:38.844	0:00:00.001000	0:00:00.033000	['tcp_csum:768d']		['tcp_csum:768d']
20:21:38.811	20:21:38.845	0:00:00.001000	0:00:00.034000	['tcp_csum:6364']		['tcp_csum:6364']
20:21:38.812	20:21:38.846	0:00:00.001000	0:00:00.034000	['tcp_csum:3112']		['tcp_csum:3112']
20:21:38.812	20:21:38.848	0:00:00.002000	0:00:00.036000	['tcp_csum:c357']		['tcp_csum:c357']
20:21:38.813	20:21:38.849	0:00:00.001000	0:00:00.036000	['tcp_csum:e750']		['tcp_csum:e750']
20:21:38.813	20:21:38.850	0:00:00.001000	0:00:00.037000	['tcp_csum:ece1']		['tcp_csum:ece1']
20:21:38.815	20:21:38.851	0:00:00.001000	0:00:00.036000	['tcp_csum:51bf']		['tcp_csum:51bf']
20:21:38.815	20:21:38.852	0:00:00.001000	0:00:00.037000	['tcp_csum:da7d']		['tcp_csum:da7d']
20:21:38.816	20:21:38.854	0:00:00.002000	0:00:00.038000	['tcp_csum:2d22']		['tcp_csum:2d22']
20:21:38.816	20:21:38.855	0:00:00.001000	0:00:00.039000	['tcp_csum:a919']		['tcp_csum:a919']
20:21:38.817	20:21:38.856	0:00:00.001000	0:00:00.039000	['tcp_csum:86e6']		['tcp_csum:86e6']
20:21:38.817	20:21:38.857	0:00:00.001000	0:00:00.040000	['tcp_csum:e176']		['tcp_csum:e176']
20:21:38.818	20:21:38.859	0:00:00.002000	0:00:00.041000	['tcp_csum:ac89']		['tcp_csum:ac89']
20:21:38.818	20:21:38.860	0:00:00.001000	0:00:00.042000	['tcp_csum:5f77']		['tcp_csum:5f77']
20:21:38.820	20:21:38.861	0:00:00.001000	0:00:00.041000	['tcp_csum:b8a6']		['tcp_csum:b8a6']
20:21:38.820	20:21:38.862	0:00:00.001000	0:00:00.042000	['tcp_csum:4851']		['tcp_csum:4851']
20:21:38.821	20:21:38.863	0:00:00.001000	0:00:00.042000	['tcp_csum:f645']		['tcp_csum:f645']
20:21:38.821	20:21:38.865	0:00:00.002000	0:00:00.044000	['tcp_csum:d47e']		['tcp_csum:d47e']
20:21:38.822	20:21:38.866	0:00:00.001000	0:00:00.044000	['tcp_csum:e3b7']		['tcp_csum:e3b7']
20:21:38.822	20:21:38.867	0:00:00.001000	0:00:00.045000	['tcp_csum:c919']		['tcp_csum:c919']
20:21:38.823	20:21:38.868	0:00:00.001000	0:00:00.045000	['tcp_csum:1584']		['tcp_csum:1584']
20:21:38.823	20:21:38.869	0:00:00.001000	0:00:00.046000	['tcp_csum:fd58']		['tcp_csum:fd58']
20:21:38.824	20:21:38.871	0:00:00.002000	0:00:00.047000	['tcp_csum:6899']		['tcp_csum:6899']
20:21:38.824	20:21:38.872	0:00:00.001000	0:00:00.048000	['tcp_csum:eef5']		['tcp_csum:eef5']
20:21:38.826	20:21:38.873	0:00:00.001000	0:00:00.047000	['tcp_csum:3f72']		['tcp_csum:3f72']
20:21:38.826	20:21:38.874	0:00:00.001000	0:00:00.048000	['tcp_csum:56f3']		['tcp_csum:56f3']
20:21:38.827	20:21:38.876	0:00:00.002000	0:00:00.049000	['tcp_csum:8a35']		['tcp_csum:8a35']
20:21:38.827	20:21:38.877	0:00:00.001000	0:00:00.050000	['tcp_csum:48b3']		['tcp_csum:48b3']
20:21:38.828	20:21:38.878	0:00:00.001000	0:00:00.050000	['tcp_csum:b89']		['tcp_csum:b89']
20:21:38.828	20:21:38.879	0:00:00.001000	0:00:00.051000	['tcp_csum:3193']		['tcp_csum:3193']
20:21:38.829	20:21:38.880	0:00:00.001000	0:00:00.051000	['tcp_csum:1f8d']		['tcp_csum:1f8d']
20:21:38.829	20:21:38.882	0:00:00.002000	0:00:00.053000	['tcp_csum:e007']		['tcp_csum:e007']
20:21:38.831	20:21:38.883	0:00:00.001000	0:00:00.052000	['tcp_csum:9279']		['tcp_csum:9279']
20:21:38.831	20:21:38.884	0:00:00.001000	0:00:00.053000	['tcp_csum:4140']		['tcp_csum:4140']
20:21:38.832	20:21:38.885	0:00:00.001000	0:00:00.053000	['tcp_csum:89d0']		['tcp_csum:89d0']
20:21:38.832	20:21:38.887	0:00:00.002000	0:00:00.055000	['tcp_csum:b069']		['tcp_csum:b069']
20:21:38.833	20:21:38.888	0:00:00.001000	0:00:00.055000	['tcp_csum:9d42']		['tcp_csum:9d42']
20:21:38.833	20:21:38.889	0:00:00.001000	0:00:00.056000	['tcp_csum:6aed']		['tcp_csum:6aed']
20:21:38.834	20:21:38.890	0:00:00.001000	0:00:00.056000	['tcp_csum:fd34']		['tcp_csum:fd34']
20:21:38.834	20:21:38.891	0:00:00.001000	0:00:00.057000	['tcp_csum:212c']		['tcp_csum:212c']
20:21:38.835	20:21:38.892	0:00:00.001000	0:00:00.057000	['tcp_csum:26bf']		['tcp_csum:26bf']
20:21:38.835	20:21:38.893	0:00:00.001000	0:00:00.058000	['tcp_csum:8b9a']		['tcp_csum:8b9a']
20:21:38.837	20:21:38.895	0:00:00.002000	0:00:00.058000	['tcp_csum:145c']		['tcp_csum:145c']
20:21:38.837	20:21:38.896	0:00:00.001000	0:00:00.059000	['tcp_csum:66fe']		['tcp_csum:66fe']
20:21:38.838	20:21:38.897	0:00:00.001000	0:00:00.059000	['tcp_csum:e2f8']		['tcp_csum:e2f8']
20:21:38.838	20:21:38.899	0:00:00.002000	0:00:00.061000	['tcp_csum:c0ca']		['tcp_csum:c0ca']
20:21:38.839	20:21:38.900	0:00:00.001000	0:00:00.061000	['tcp_csum:1b5d']		['tcp_csum:1b5d']
20:21:38.839	20:21:38.901	0:00:00.001000	0:00:00.062000	['tcp_csum:2965']		['tcp_csum:2965']
20:21:38.840	20:21:38.902	0:00:00.001000	0:00:00.062000	['tcp_csum:d90e']		['tcp_csum:d90e']
20:21:38.840	20:21:38.903	0:00:00.001000	0:00:00.063000	['tcp_csum:d0d5']		['tcp_csum:d0d5']
20:21:38.842	20:21:38.904	0:00:00.001000	0:00:00.062000	['tcp_csum:716e']		['tcp_csum:716e']
20:21:38.842	20:21:38.906	0:00:00.002000	0:00:00.064000	['tcp_csum:ce65']		['tcp_csum:ce65']
20:21:38.842	20:21:38.907	0:00:00.001000	0:00:00.065000	['tcp_csum:4756']		['tcp_csum:4756']
20:21:38.842	20:21:38.908	0:00:00.001000	0:00:00.066000	['tcp_csum:cb20']		['tcp_csum:cb20']
20:21:38.844	20:21:38.909	0:00:00.001000	0:00:00.065000	['tcp_csum:5f4a']		['tcp_csum:5f4a']
20:21:38.844	20:21:38.910	0:00:00.001000	0:00:00.066000	['tcp_csum:87de']		['tcp_csum:87de']
20:21:38.845	20:21:38.912	0:00:00.002000	0:00:00.067000	['tcp_csum:73b']		['tcp_csum:73b']
20:21:38.845	20:21:38.913	0:00:00.001000	0:00:00.068000	['tcp_csum:dc9e']		['tcp_csum:dc9e']
20:21:38.846	20:21:38.914	0:00:00.001000	0:00:00.068000	['tcp_csum:71b2']		['tcp_csum:71b2']
20:21:38.846	20:21:38.915	0:00:00.001000	0:00:00.069000	['tcp_csum:14db']		['tcp_csum:14db']
20:21:38.847	20:21:38.917	0:00:00.002000	0:00:00.070000	['tcp_csum:649c']		['tcp_csum:649c']
20:21:38.847	20:21:38.918	0:00:00.001000	0:00:00.071000	['tcp_csum:2a33']		['tcp_csum:2a33']
20:21:38.849	20:21:38.919	0:00:00.001000	0:00:00.070000	['tcp_csum:e2fc']		['tcp_csum:e2fc']
20:21:38.849	20:21:38.920	0:00:00.001000	0:00:00.071000	['tcp_csum:8bd1']		['tcp_csum:8bd1']
20:21:38.850	20:21:38.921	0:00:00.001000	0:00:00.071000	['tcp_csum:3ec1']		['tcp_csum:3ec1']
20:21:38.850	20:21:38.922	0:00:00.001000	0:00:00.072000	['tcp_csum:97ed']		['tcp_csum:97ed']
20:21:38.851	20:21:38.924	0:00:00.002000	0:00:00.073000	['tcp_csum:279b']		['tcp_csum:279b']
20:21:38.851	20:21:38.925	0:00:00.001000	0:00:00.074000	['tcp_csum:d58d']		['tcp_csum:d58d']
20:21:38.852	20:21:38.926	0:00:00.001000	0:00:00.074000	['tcp_csum:b3c9']		['tcp_csum:b3c9']
20:21:38.852	20:21:38.927	0:00:00.001000	0:00:00.075000	['tcp_csum:c300']		['tcp_csum:c300']
20:21:38.854	20:21:38.929	0:00:00.002000	0:00:00.075000	['tcp_csum:a864']		['tcp_csum:a864']
20:21:38.854	20:21:38.930	0:00:00.001000	0:00:00.076000	['tcp_csum:f4cc']		['tcp_csum:f4cc']
20:21:38.855	20:21:38.931	0:00:00.001000	0:00:00.076000	['tcp_csum:dca3']		['tcp_csum:dca3']
20:21:38.855	20:21:38.932	0:00:00.001000	0:00:00.077000	['tcp_csum:47e1']		['tcp_csum:47e1']
20:21:38.856	20:21:38.934	0:00:00.002000	0:00:00.078000	['tcp_csum:ce3f']		['tcp_csum:ce3f']
20:21:38.856	20:21:38.935	0:00:00.001000	0:00:00.079000	['tcp_csum:1eb9']		['tcp_csum:1eb9']
20:21:38.858	20:21:38.936	0:00:00.001000	0:00:00.078000	['tcp_csum:363d']		['tcp_csum:363d']
20:21:38.858	20:21:38.937	0:00:00.001000	0:00:00.079000	['tcp_csum:697d']		['tcp_csum:697d']
20:21:38.858	20:21:38.938	0:00:00.001000	0:00:00.080000	['tcp_csum:27fe']		['tcp_csum:27fe']
20:21:38.858	20:21:38.940	0:00:00.002000	0:00:00.082000	['tcp_csum:ead1']		['tcp_csum:ead1']
20:21:38.859	20:21:38.941	0:00:00.001000	0:00:00.082000	['tcp_csum:10de']		['tcp_csum:10de']
20:21:38.859	20:21:38.942	0:00:00.001000	0:00:00.083000	['tcp_csum:fed5']		['tcp_csum:fed5']
20:21:38.861	20:21:38.943	0:00:00.001000	0:00:00.082000	['tcp_csum:bf52']		['tcp_csum:bf52']
20:21:38.861	20:21:38.947	0:00:00.004000	0:00:00.086000	['tcp_csum:71c1']		['tcp_csum:71c1']
20:21:38.862	20:21:38.947	0:00:00	0:00:00.085000	['tcp_csum:208b']		['tcp_csum:208b']
20:21:38.862	20:21:38.947	0:00:00	0:00:00.085000	['tcp_csum:6918']		['tcp_csum:6918']
20:21:38.863	20:21:38.948	0:00:00.001000	0:00:00.085000	['tcp_csum:8fb3']		['tcp_csum:8fb3']
20:21:38.863	20:21:38.949	0:00:00.001000	0:00:00.086000	['tcp_csum:7c8a']		['tcp_csum:7c8a']
20:21:38.864	20:21:38.951	0:00:00.002000	0:00:00.087000	['tcp_csum:4a38']		['tcp_csum:4a38']
20:21:38.864	20:21:38.952	0:00:00.001000	0:00:00.088000	['tcp_csum:dc7d']		['tcp_csum:dc7d']
20:21:38.866	20:21:38.953	0:00:00.001000	0:00:00.087000	['tcp_csum:77']		['tcp_csum:77']
20:21:38.866	20:21:38.954	0:00:00.001000	0:00:00.088000	['tcp_csum:608']		['tcp_csum:608']
20:21:38.867	20:21:38.955	0:00:00.001000	0:00:00.088000	['tcp_csum:6ae5']		['tcp_csum:6ae5']
20:21:38.867	20:21:38.956	0:00:00.001000	0:00:00.089000	['tcp_csum:f3a2']		['tcp_csum:f3a2']
20:21:38.868	20:21:38.958	0:00:00.002000	0:00:00.090000	['tcp_csum:4647']		['tcp_csum:4647']
20:21:38.868	20:21:38.959	0:00:00.001000	0:00:00.091000	['tcp_csum:c23f']		['tcp_csum:c23f']
20:21:38.869	20:21:38.960	0:00:00.001000	0:00:00.091000	['tcp_csum:a014']		['tcp_csum:a014']
20:21:38.869	20:21:38.961	0:00:00.001000	0:00:00.092000	['tcp_csum:faa4']		['tcp_csum:faa4']
20:21:38.870	20:21:38.963	0:00:00.002000	0:00:00.093000	['tcp_csum:8b0']		['tcp_csum:8b0']
20:21:38.870	20:21:38.964	0:00:00.001000	0:00:00.094000	['tcp_csum:b857']		['tcp_csum:b857']
20:21:38.872	20:21:38.965	0:00:00.001000	0:00:00.093000	['tcp_csum:b020']		['tcp_csum:b020']
20:21:38.872	20:21:38.966	0:00:00.001000	0:00:00.094000	['tcp_csum:50b6']		['tcp_csum:50b6']
20:21:38.873	20:21:38.967	0:00:00.001000	0:00:00.094000	['tcp_csum:adaf']		['tcp_csum:adaf']
20:21:38.873	20:21:38.969	0:00:00.002000	0:00:00.096000	['tcp_csum:269d']		['tcp_csum:269d']
20:21:38.874	20:21:38.970	0:00:00.001000	0:00:00.096000	['tcp_csum:aa69']		['tcp_csum:aa69']
20:21:38.874	20:21:38.971	0:00:00.001000	0:00:00.097000	['tcp_csum:3e91']		['tcp_csum:3e91']
20:21:38.875	20:21:38.972	0:00:00.001000	0:00:00.097000	['tcp_csum:6729']		['tcp_csum:6729']
20:21:38.875	20:21:38.973	0:00:00.001000	0:00:00.098000	['tcp_csum:e683']		['tcp_csum:e683']
20:21:38.877	20:21:38.975	0:00:00.002000	0:00:00.098000	['tcp_csum:bbe9']		['tcp_csum:bbe9']
20:21:38.877	20:21:38.976	0:00:00.001000	0:00:00.099000	['tcp_csum:50fb']		['tcp_csum:50fb']
20:21:38.878	20:21:38.977	0:00:00.001000	0:00:00.099000	['tcp_csum:f425']		['tcp_csum:f425']
20:21:38.878	20:21:38.978	0:00:00.001000	0:00:00.100000	['tcp_csum:43e4']		['tcp_csum:43e4']
20:21:38.879	20:21:38.979	0:00:00.001000	0:00:00.100000	['tcp_csum:97d']		['tcp_csum:97d']
20:21:38.879	20:21:38.981	0:00:00.002000	0:00:00.102000	['tcp_csum:c24b']		['tcp_csum:c24b']
20:21:38.880	20:21:38.982	0:00:00.001000	0:00:00.102000	['tcp_csum:1ec2']		['tcp_csum:1ec2']
20:21:38.880	20:21:38.983	0:00:00.001000	0:00:00.103000	['tcp_csum:9d5']		['tcp_csum:9d5']
20:21:38.881	20:21:38.984	0:00:00.001000	0:00:00.103000	['tcp_csum:228a']		['tcp_csum:228a']
20:21:38.881	20:21:38.986	0:00:00.002000	0:00:00.105000	['tcp_csum:5cf2']		['tcp_csum:5cf2']
20:21:38.882	20:21:38.987	0:00:00.001000	0:00:00.105000	['tcp_csum:6c27']		['tcp_csum:6c27']
20:21:38.882	20:21:38.988	0:00:00.001000	0:00:00.106000	['tcp_csum:a2ae']		['tcp_csum:a2ae']
20:21:38.884	20:21:38.989	0:00:00.001000	0:00:00.105000	['tcp_csum:8e36']		['tcp_csum:8e36']
