  1 2016-10-18 22:21:30.390782      0.0.0.0 -> 255.255.255.255 DHCP 342 DHCP Discover - Transaction ID 0x8508574f
  2 2016-10-18 22:21:33.485285      0.0.0.0 -> 255.255.255.255 DHCP 342 DHCP Discover - Transaction ID 0x8508574f
3464 2016-10-18 22:21:41.206294     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=2936582 Ack=1 Win=29696 Len=1448 TSval=121977837 TSecr=121977817
3465 2016-10-18 22:21:41.207543     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=2938030 Ack=1 Win=29696 Len=1448 TSval=121977840 TSecr=121977820
3466 2016-10-18 22:21:41.207565     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=2939478 Win=1571840 Len=0 TSval=121977899 TSecr=121977837
3467 2016-10-18 22:21:41.208729     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=2939478 Ack=1 Win=29696 Len=1448 TSval=121977840 TSecr=121977820
3468 2016-10-18 22:21:41.209929     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=2940926 Ack=1 Win=29696 Len=1448 TSval=121977842 TSecr=121977822
3469 2016-10-18 22:21:41.209953     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=2942374 Win=1571840 Len=0 TSval=121977902 TSecr=121977840
3470 2016-10-18 22:21:41.211138     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=2942374 Ack=1 Win=29696 Len=1448 TSval=121977842 TSecr=121977822
3471 2016-10-18 22:21:41.212410     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=2943822 Ack=1 Win=29696 Len=1448 TSval=121977844 TSecr=121977824
3472 2016-10-18 22:21:41.212434     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=2945270 Win=1571840 Len=0 TSval=121977904 TSecr=121977842
3473 2016-10-18 22:21:41.213551     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=2945270 Ack=1 Win=29696 Len=1448 TSval=121977844 TSecr=121977824
3474 2016-10-18 22:21:41.214833     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=2946718 Ack=1 Win=29696 Len=1448 TSval=121977847 TSecr=121977827
3475 2016-10-18 22:21:41.214859     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=2948166 Win=1571840 Len=0 TSval=121977907 TSecr=121977844
3476 2016-10-18 22:21:41.215977     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=2948166 Ack=1 Win=29696 Len=1448 TSval=121977847 TSecr=121977827
3477 2016-10-18 22:21:41.217255     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=2949614 Ack=1 Win=29696 Len=1448 TSval=121977849 TSecr=121977829
3478 2016-10-18 22:21:41.217279     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=2951062 Win=1571840 Len=0 TSval=121977909 TSecr=121977847
3479 2016-10-18 22:21:41.218395     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=2951062 Ack=1 Win=29696 Len=1448 TSval=121977849 TSecr=121977829
3480 2016-10-18 22:21:41.219680     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=2952510 Ack=1 Win=29696 Len=1448 TSval=121977852 TSecr=121977832
3481 2016-10-18 22:21:41.219704     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=2953958 Win=1571840 Len=0 TSval=121977912 TSecr=121977849
3482 2016-10-18 22:21:41.220819     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=2953958 Ack=1 Win=29696 Len=1448 TSval=121977852 TSecr=121977832
3483 2016-10-18 22:21:41.222064     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=2955406 Ack=1 Win=29696 Len=1448 TSval=121977854 TSecr=121977834
3484 2016-10-18 22:21:41.222087     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=2956854 Win=1571840 Len=0 TSval=121977914 TSecr=121977852
3485 2016-10-18 22:21:41.223260     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=2956854 Ack=1 Win=29696 Len=1448 TSval=121977854 TSecr=121977834
3486 2016-10-18 22:21:41.224534     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=2958302 Ack=1 Win=29696 Len=1448 TSval=121977857 TSecr=121977837
3487 2016-10-18 22:21:41.224557     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=2959750 Win=1571840 Len=0 TSval=121977916 TSecr=121977854
3488 2016-10-18 22:21:41.225678     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=2959750 Ack=1 Win=29696 Len=1448 TSval=121977857 TSecr=121977837
3489 2016-10-18 22:21:41.226901     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=2961198 Ack=1 Win=29696 Len=1448 TSval=121977859 TSecr=121977839
3490 2016-10-18 22:21:41.226924     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=2962646 Win=1571840 Len=0 TSval=121977919 TSecr=121977857
3491 2016-10-18 22:21:41.228091     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=2962646 Ack=1 Win=29696 Len=1448 TSval=121977859 TSecr=121977839
3492 2016-10-18 22:21:41.229352     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=2964094 Ack=1 Win=29696 Len=1448 TSval=121977862 TSecr=121977841
3493 2016-10-18 22:21:41.229376     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=2965542 Win=1571840 Len=0 TSval=121977921 TSecr=121977859
3494 2016-10-18 22:21:41.230529     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=2965542 Ack=1 Win=29696 Len=1448 TSval=121977862 TSecr=121977841
3495 2016-10-18 22:21:41.231728     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=2966990 Ack=1 Win=29696 Len=1448 TSval=121977864 TSecr=121977844
3496 2016-10-18 22:21:41.231752     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=2968438 Win=1571840 Len=0 TSval=121977924 TSecr=121977862
3497 2016-10-18 22:21:41.232935     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=2968438 Ack=1 Win=29696 Len=1448 TSval=121977864 TSecr=121977844
3498 2016-10-18 22:21:41.234166     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=2969886 Ack=1 Win=29696 Len=1448 TSval=121977866 TSecr=121977846
3499 2016-10-18 22:21:41.234188     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=2971334 Win=1571840 Len=0 TSval=121977926 TSecr=121977864
3500 2016-10-18 22:21:41.235349     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=2971334 Ack=1 Win=29696 Len=1448 TSval=121977866 TSecr=121977846
3501 2016-10-18 22:21:41.236584     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=2972782 Ack=1 Win=29696 Len=1448 TSval=121977869 TSecr=121977849
3502 2016-10-18 22:21:41.236607     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=2974230 Win=1571840 Len=0 TSval=121977928 TSecr=121977866
3503 2016-10-18 22:21:41.237775     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=2974230 Ack=1 Win=29696 Len=1448 TSval=121977869 TSecr=121977849
3504 2016-10-18 22:21:41.239013     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=2975678 Ack=1 Win=29696 Len=1448 TSval=121977871 TSecr=121977851
3505 2016-10-18 22:21:41.239036     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=2977126 Win=1571840 Len=0 TSval=121977931 TSecr=121977869
3506 2016-10-18 22:21:41.240211     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=2977126 Ack=1 Win=29696 Len=1448 TSval=121977871 TSecr=121977851
3507 2016-10-18 22:21:41.241472     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=2978574 Ack=1 Win=29696 Len=1448 TSval=121977873 TSecr=121977853
3508 2016-10-18 22:21:41.241495     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=2980022 Win=1571840 Len=0 TSval=121977933 TSecr=121977871
3509 2016-10-18 22:21:41.242640     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=2980022 Ack=1 Win=29696 Len=1448 TSval=121977874 TSecr=121977853
3510 2016-10-18 22:21:41.243844     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=2981470 Ack=1 Win=29696 Len=1448 TSval=121977876 TSecr=121977856
3511 2016-10-18 22:21:41.243866     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=2982918 Win=1571840 Len=0 TSval=121977936 TSecr=121977874
3512 2016-10-18 22:21:41.245057     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=2982918 Ack=1 Win=29696 Len=1448 TSval=121977876 TSecr=121977856
3513 2016-10-18 22:21:41.246261     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=2984366 Ack=1 Win=29696 Len=1448 TSval=121977878 TSecr=121977858
3514 2016-10-18 22:21:41.246281     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=2985814 Win=1571840 Len=0 TSval=121977938 TSecr=121977876
3515 2016-10-18 22:21:41.247545     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=2985814 Ack=1 Win=29696 Len=1448 TSval=121977878 TSecr=121977858
3516 2016-10-18 22:21:41.248713     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=2987262 Ack=1 Win=29696 Len=1448 TSval=121977881 TSecr=121977861
3517 2016-10-18 22:21:41.248734     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=2988710 Win=1571840 Len=0 TSval=121977941 TSecr=121977878
3518 2016-10-18 22:21:41.249899     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=2988710 Ack=1 Win=29696 Len=1448 TSval=121977881 TSecr=121977861
3519 2016-10-18 22:21:41.251129     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=2990158 Ack=1 Win=29696 Len=1448 TSval=121977883 TSecr=121977863
3520 2016-10-18 22:21:41.251152     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=2991606 Win=1571840 Len=0 TSval=121977943 TSecr=121977881
3521 2016-10-18 22:21:41.252320     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=2991606 Ack=1 Win=29696 Len=1448 TSval=121977883 TSecr=121977863
3522 2016-10-18 22:21:41.253538     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=2993054 Ack=1 Win=29696 Len=1448 TSval=121977886 TSecr=121977865
3523 2016-10-18 22:21:41.253557     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=2994502 Win=1571840 Len=0 TSval=121977945 TSecr=121977883
3524 2016-10-18 22:21:41.254732     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=2994502 Ack=1 Win=29696 Len=1448 TSval=121977886 TSecr=121977865
3525 2016-10-18 22:21:41.255964     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=2995950 Ack=1 Win=29696 Len=1448 TSval=121977888 TSecr=121977868
3526 2016-10-18 22:21:41.255987     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=2997398 Win=1571840 Len=0 TSval=121977948 TSecr=121977886
3527 2016-10-18 22:21:41.257169     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=2997398 Ack=1 Win=29696 Len=1448 TSval=121977888 TSecr=121977868
3528 2016-10-18 22:21:41.258425     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=2998846 Ack=1 Win=29696 Len=1448 TSval=121977888 TSecr=121977868
3529 2016-10-18 22:21:41.258448     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=3000294 Win=1571840 Len=0 TSval=121977950 TSecr=121977888
3530 2016-10-18 22:21:41.259583     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=3000294 Ack=1 Win=29696 Len=1448 TSval=121977891 TSecr=121977870
3531 2016-10-18 22:21:41.260789     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=3001742 Ack=1 Win=29696 Len=1448 TSval=121977891 TSecr=121977870
3532 2016-10-18 22:21:41.260811     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=3003190 Win=1571840 Len=0 TSval=121977953 TSecr=121977891
3533 2016-10-18 22:21:41.262010     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=3003190 Ack=1 Win=29696 Len=1448 TSval=121977893 TSecr=121977873
3534 2016-10-18 22:21:41.263218     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=3004638 Ack=1 Win=29696 Len=1448 TSval=121977893 TSecr=121977873
3535 2016-10-18 22:21:41.263240     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=3006086 Win=1571840 Len=0 TSval=121977955 TSecr=121977893
3536 2016-10-18 22:21:41.264429     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=3006086 Ack=1 Win=29696 Len=1448 TSval=121977895 TSecr=121977875
3537 2016-10-18 22:21:41.265722     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=3007534 Ack=1 Win=29696 Len=1448 TSval=121977895 TSecr=121977875
3538 2016-10-18 22:21:41.265745     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=3008982 Win=1571840 Len=0 TSval=121977958 TSecr=121977895
3539 2016-10-18 22:21:41.266879     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=3008982 Ack=1 Win=29696 Len=1448 TSval=121977898 TSecr=121977878
3540 2016-10-18 22:21:41.268069     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=3010430 Ack=1 Win=29696 Len=1448 TSval=121977898 TSecr=121977878
3541 2016-10-18 22:21:41.268091     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=3011878 Win=1571840 Len=0 TSval=121977960 TSecr=121977898
3542 2016-10-18 22:21:41.269263     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=3011878 Ack=1 Win=29696 Len=1448 TSval=121977900 TSecr=121977880
3543 2016-10-18 22:21:41.270512     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=3013326 Ack=1 Win=29696 Len=1448 TSval=121977900 TSecr=121977880
3544 2016-10-18 22:21:41.270534     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=3014774 Win=1571840 Len=0 TSval=121977962 TSecr=121977900
3545 2016-10-18 22:21:41.271751     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=3014774 Ack=1 Win=29696 Len=1448 TSval=121977903 TSecr=121977882
3546 2016-10-18 22:21:41.272908     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=3016222 Ack=1 Win=29696 Len=1448 TSval=121977903 TSecr=121977882
3547 2016-10-18 22:21:41.272930     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=3017670 Win=1571840 Len=0 TSval=121977965 TSecr=121977903
3548 2016-10-18 22:21:41.274116     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=3017670 Ack=1 Win=29696 Len=1448 TSval=121977905 TSecr=121977885
3549 2016-10-18 22:21:41.275333     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=3019118 Ack=1 Win=29696 Len=1448 TSval=121977905 TSecr=121977885
3550 2016-10-18 22:21:41.275354     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=3020566 Win=1571840 Len=0 TSval=121977967 TSecr=121977905
3551 2016-10-18 22:21:41.276543     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=3020566 Ack=1 Win=29696 Len=1448 TSval=121977907 TSecr=121977887
3552 2016-10-18 22:21:41.277756     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=3022014 Ack=1 Win=29696 Len=1448 TSval=121977907 TSecr=121977887
3553 2016-10-18 22:21:41.277779     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=3023462 Win=1571840 Len=0 TSval=121977970 TSecr=121977907
3554 2016-10-18 22:21:41.278973     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=3023462 Ack=1 Win=29696 Len=1448 TSval=121977910 TSecr=121977890
3555 2016-10-18 22:21:41.280167     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=3024910 Ack=1 Win=29696 Len=1448 TSval=121977910 TSecr=121977890
3556 2016-10-18 22:21:41.280197     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=3026358 Win=1571840 Len=0 TSval=121977972 TSecr=121977910
3557 2016-10-18 22:21:41.281383     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=3026358 Ack=1 Win=29696 Len=1448 TSval=121977912 TSecr=121977892
3558 2016-10-18 22:21:41.282631     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=3027806 Ack=1 Win=29696 Len=1448 TSval=121977912 TSecr=121977892
3559 2016-10-18 22:21:41.282652     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=3029254 Win=1571840 Len=0 TSval=121977974 TSecr=121977912
3560 2016-10-18 22:21:41.283798     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=3029254 Ack=1 Win=29696 Len=1448 TSval=121977915 TSecr=121977895
3561 2016-10-18 22:21:41.285048     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=3030702 Ack=1 Win=29696 Len=1448 TSval=121977915 TSecr=121977895
3562 2016-10-18 22:21:41.285069     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=3032150 Win=1571840 Len=0 TSval=121977977 TSecr=121977915
3563 2016-10-18 22:21:41.286225     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=3032150 Ack=1 Win=29696 Len=1448 TSval=121977917 TSecr=121977897
3564 2016-10-18 22:21:41.287445     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=3033598 Ack=1 Win=29696 Len=1448 TSval=121977917 TSecr=121977897
3565 2016-10-18 22:21:41.287474     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=3035046 Win=1571840 Len=0 TSval=121977979 TSecr=121977917
3566 2016-10-18 22:21:41.288666     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=3035046 Ack=1 Win=29696 Len=1448 TSval=121977920 TSecr=121977899
3567 2016-10-18 22:21:41.289898     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=3036494 Ack=1 Win=29696 Len=1448 TSval=121977920 TSecr=121977899
3568 2016-10-18 22:21:41.289920     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=3037942 Win=1571840 Len=0 TSval=121977982 TSecr=121977920
3569 2016-10-18 22:21:41.291079     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=3037942 Ack=1 Win=29696 Len=1448 TSval=121977922 TSecr=121977902
3570 2016-10-18 22:21:41.292289     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=3039390 Ack=1 Win=29696 Len=1448 TSval=121977922 TSecr=121977902
3571 2016-10-18 22:21:41.292311     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=3040838 Win=1571840 Len=0 TSval=121977984 TSecr=121977922
3572 2016-10-18 22:21:41.293496     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=3040838 Ack=1 Win=29696 Len=1448 TSval=121977924 TSecr=121977904
3573 2016-10-18 22:21:41.294754     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=3042286 Ack=1 Win=29696 Len=1448 TSval=121977924 TSecr=121977904
3574 2016-10-18 22:21:41.294775     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=3043734 Win=1571840 Len=0 TSval=121977987 TSecr=121977924
3575 2016-10-18 22:21:41.295923     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=3043734 Ack=1 Win=29696 Len=1448 TSval=121977927 TSecr=121977907
3576 2016-10-18 22:21:41.297173     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=3045182 Ack=1 Win=29696 Len=1448 TSval=121977927 TSecr=121977907
3577 2016-10-18 22:21:41.297194     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=3046630 Win=1571840 Len=0 TSval=121977989 TSecr=121977927
3578 2016-10-18 22:21:41.298340     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=3046630 Ack=1 Win=29696 Len=1448 TSval=121977929 TSecr=121977909
3579 2016-10-18 22:21:41.299579     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=3048078 Ack=1 Win=29696 Len=1448 TSval=121977929 TSecr=121977909
3580 2016-10-18 22:21:41.299600     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=3049526 Win=1571840 Len=0 TSval=121977991 TSecr=121977929
3581 2016-10-18 22:21:41.300745     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=3049526 Ack=1 Win=29696 Len=1448 TSval=121977932 TSecr=121977912
3582 2016-10-18 22:21:41.301978     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=3050974 Ack=1 Win=29696 Len=1448 TSval=121977932 TSecr=121977912
3583 2016-10-18 22:21:41.301999     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=3052422 Win=1571840 Len=0 TSval=121977994 TSecr=121977932
3584 2016-10-18 22:21:41.303185     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=3052422 Ack=1 Win=29696 Len=1448 TSval=121977934 TSecr=121977914
3585 2016-10-18 22:21:41.304420     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=3053870 Ack=1 Win=29696 Len=1448 TSval=121977934 TSecr=121977914
3586 2016-10-18 22:21:41.304442     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=3055318 Win=1571840 Len=0 TSval=121977996 TSecr=121977934
3587 2016-10-18 22:21:41.305607     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=3055318 Ack=1 Win=29696 Len=1448 TSval=121977937 TSecr=121977916
3588 2016-10-18 22:21:41.306818     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=3056766 Ack=1 Win=29696 Len=1448 TSval=121977937 TSecr=121977916
3589 2016-10-18 22:21:41.306847     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=3058214 Win=1571840 Len=0 TSval=121977999 TSecr=121977937
3590 2016-10-18 22:21:41.308037     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=3058214 Ack=1 Win=29696 Len=1448 TSval=121977939 TSecr=121977919
3591 2016-10-18 22:21:41.309273     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=3059662 Ack=1 Win=29696 Len=1448 TSval=121977939 TSecr=121977919
3592 2016-10-18 22:21:41.309293     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=3061110 Win=1571840 Len=0 TSval=121978001 TSecr=121977939
3593 2016-10-18 22:21:41.310444     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=3061110 Ack=1 Win=29696 Len=1448 TSval=121977941 TSecr=121977921
3594 2016-10-18 22:21:41.311722     10.0.0.1 -> 10.0.0.4     TCP 1514 38324 > targus-getdata1 [ACK] Seq=3062558 Ack=1 Win=29696 Len=1448 TSval=121977941 TSecr=121977921
3595 2016-10-18 22:21:41.311744     10.0.0.4 -> 10.0.0.1     TCP 66 targus-getdata1 > 38324 [ACK] Seq=1 Ack=3064006 Win=1571840 Len=0 TSval=121978004 TSecr=121977941
